"","species","month","day","year","box","pollen","occurrence"
"11670","Archilochus colubris",3,7,2014,1,75.7416944485158,FALSE
"11671","Archilochus colubris",3,4,2014,1,75.7416944485158,FALSE
"11672","Archilochus colubris",3,7,2014,1,75.7416944485158,FALSE
"11673","Archilochus colubris",3,9,2014,1,75.7416944485158,FALSE
"11674","Archilochus colubris",3,8,2014,1,75.7416944485158,FALSE
"11675","Archilochus colubris",3,9,2014,1,75.7416944485158,FALSE
"11676","Archilochus colubris",3,9,2014,1,75.7416944485158,FALSE
"11677","Archilochus colubris",3,9,2014,1,75.7416944485158,FALSE
"11678","Archilochus colubris",3,8,2014,1,75.7416944485158,FALSE
"11679","Archilochus colubris",3,8,2014,1,75.7416944485158,FALSE
"11680","Archilochus colubris",3,9,2014,1,75.7416944485158,FALSE
"11681","Archilochus colubris",3,9,2014,1,75.7416944485158,FALSE
"11682","Archilochus colubris",1,1,2014,1,82.6322834240273,TRUE
"11683","Archilochus colubris",3,9,2014,1,75.7416944485158,FALSE
"11684","Archilochus colubris",3,10,2014,1,75.7416944485158,FALSE
"11685","Archilochus colubris",3,9,2014,1,75.7416944485158,FALSE
"11686","Archilochus colubris",3,10,2014,1,75.7416944485158,FALSE
"11687","Archilochus colubris",3,11,2014,1,75.7416944485158,FALSE
"11688","Archilochus colubris",3,11,2014,1,75.7416944485158,FALSE
"11689","Archilochus colubris",3,14,2014,1,75.7416944485158,FALSE
"11690","Archilochus colubris",3,10,2014,1,75.7416944485158,FALSE
"11691","Archilochus colubris",3,13,2014,1,75.7416944485158,FALSE
"11692","Archilochus colubris",3,11,2014,1,75.7416944485158,FALSE
"11693","Archilochus colubris",2,23,2014,1,5.34543455578387,FALSE
"11694","Archilochus colubris",3,11,2014,1,75.7416944485158,FALSE
"11695","Archilochus colubris",3,14,2014,1,75.7416944485158,FALSE
"11696","Archilochus colubris",3,13,2014,1,75.7416944485158,FALSE
"11697","Archilochus colubris",3,13,2014,1,75.7416944485158,FALSE
"11698","Archilochus colubris",3,14,2014,1,75.7416944485158,FALSE
"11699","Archilochus colubris",3,14,2014,1,75.7416944485158,FALSE
"11700","Archilochus colubris",3,15,2014,1,75.7416944485158,FALSE
"11701","Archilochus colubris",3,15,2014,1,75.7416944485158,FALSE
"11702","Archilochus colubris",3,12,2014,1,75.7416944485158,FALSE
"11703","Archilochus colubris",3,15,2014,1,75.7416944485158,FALSE
"11704","Archilochus colubris",3,15,2014,1,75.7416944485158,FALSE
"11705","Archilochus colubris",3,11,2014,1,75.7416944485158,FALSE
"11706","Archilochus colubris",3,11,2014,1,75.7416944485158,FALSE
"11707","Archilochus colubris",3,16,2014,1,75.7416944485158,FALSE
"11708","Archilochus colubris",9,5,2014,3,4.81772576458752,FALSE
"11709","Archilochus colubris",9,6,2014,2,73.6909223720431,TRUE
"11710","Archilochus colubris",9,6,2014,3,4.81772576458752,FALSE
"11711","Archilochus colubris",9,6,2014,2,73.6909223720431,TRUE
"11712","Archilochus colubris",9,6,2014,1,49.5101416250691,FALSE
"11713","Archilochus colubris",9,6,2014,1,49.5101416250691,FALSE
"11714","Archilochus colubris",9,6,2014,1,49.5101416250691,FALSE
"11715","Archilochus colubris",9,6,2014,3,4.81772576458752,FALSE
"11716","Archilochus colubris",9,7,2014,2,73.6909223720431,TRUE
"11717","Archilochus colubris",9,7,2014,1,49.5101416250691,FALSE
"11718","Archilochus colubris",9,6,2014,1,49.5101416250691,FALSE
"11719","Archilochus colubris",9,6,2014,2,73.6909223720431,TRUE
"11720","Archilochus colubris",9,7,2014,3,4.81772576458752,FALSE
"11721","Archilochus colubris",9,7,2014,1,49.5101416250691,FALSE
"11722","Archilochus colubris",9,7,2014,2,73.6909223720431,TRUE
"11723","Archilochus colubris",9,7,2014,3,4.81772576458752,FALSE
"11724","Archilochus colubris",9,7,2014,1,49.5101416250691,FALSE
"11725","Archilochus colubris",9,6,2014,1,49.5101416250691,FALSE
"11726","Archilochus colubris",9,7,2014,1,49.5101416250691,FALSE
"11727","Archilochus colubris",9,6,2014,3,4.81772576458752,FALSE
"11728","Archilochus colubris",9,6,2014,2,73.6909223720431,TRUE
"11729","Archilochus colubris",9,6,2014,1,49.5101416250691,FALSE
"11730","Archilochus colubris",9,6,2014,2,73.6909223720431,TRUE
"11731","Archilochus colubris",9,6,2014,2,73.6909223720431,TRUE
"11732","Archilochus colubris",9,6,2014,2,73.6909223720431,TRUE
"11733","Archilochus colubris",9,6,2014,2,73.6909223720431,TRUE
"11734","Archilochus colubris",9,6,2014,2,73.6909223720431,TRUE
"11735","Archilochus colubris",9,6,2014,3,4.81772576458752,FALSE
"11736","Archilochus colubris",9,6,2014,2,73.6909223720431,TRUE
"11737","Archilochus colubris",9,6,2014,2,73.6909223720431,TRUE
"11738","Archilochus colubris",9,6,2014,1,49.5101416250691,FALSE
"11739","Archilochus colubris",9,6,2014,3,4.81772576458752,FALSE
"11740","Archilochus colubris",9,6,2014,3,4.81772576458752,FALSE
"11741","Archilochus colubris",9,5,2014,2,73.6909223720431,TRUE
"11742","Archilochus colubris",9,6,2014,2,73.6909223720431,TRUE
"11743","Archilochus colubris",9,7,2014,2,73.6909223720431,TRUE
"11744","Archilochus colubris",9,7,2014,2,73.6909223720431,TRUE
"11745","Archilochus colubris",9,6,2014,2,73.6909223720431,TRUE
"11746","Archilochus colubris",9,7,2014,2,73.6909223720431,TRUE
"11747","Archilochus colubris",9,5,2014,1,49.5101416250691,FALSE
"11748","Archilochus colubris",9,8,2014,2,73.6909223720431,TRUE
"11749","Archilochus colubris",9,7,2014,3,4.81772576458752,FALSE
"11750","Archilochus colubris",9,7,2014,3,4.81772576458752,FALSE
"11751","Archilochus colubris",9,8,2014,1,49.5101416250691,FALSE
"11752","Archilochus colubris",9,8,2014,3,4.81772576458752,FALSE
"11753","Archilochus colubris",9,6,2014,2,73.6909223720431,TRUE
"11754","Archilochus colubris",9,7,2014,2,73.6909223720431,TRUE
"11755","Archilochus colubris",9,7,2014,1,49.5101416250691,FALSE
"11756","Archilochus colubris",9,7,2014,2,73.6909223720431,TRUE
"11757","Archilochus colubris",9,7,2014,1,49.5101416250691,FALSE
"11758","Archilochus colubris",9,7,2014,3,4.81772576458752,FALSE
"11759","Archilochus colubris",9,8,2014,3,4.81772576458752,FALSE
"11760","Archilochus colubris",9,4,2014,1,49.5101416250691,FALSE
"11761","Archilochus colubris",9,7,2014,3,4.81772576458752,FALSE
"11762","Archilochus colubris",9,7,2014,3,4.81772576458752,FALSE
"11763","Archilochus colubris",9,4,2014,2,73.6909223720431,TRUE
"11764","Archilochus colubris",9,7,2014,2,73.6909223720431,TRUE
"11765","Archilochus colubris",9,7,2014,2,73.6909223720431,TRUE
"11766","Archilochus colubris",9,6,2014,3,4.81772576458752,FALSE
"11767","Archilochus colubris",9,7,2014,2,73.6909223720431,TRUE
"11768","Archilochus colubris",9,7,2014,3,4.81772576458752,FALSE
"11769","Archilochus colubris",9,4,2014,1,49.5101416250691,FALSE
"11770","Archilochus colubris",9,8,2014,2,73.6909223720431,TRUE
"11771","Archilochus colubris",9,8,2014,1,49.5101416250691,FALSE
"11772","Archilochus colubris",5,11,2014,3,53.7168586160988,FALSE
"11773","Archilochus colubris",9,9,2014,2,73.6909223720431,TRUE
"11774","Archilochus colubris",9,9,2014,2,73.6909223720431,TRUE
"11775","Archilochus colubris",9,9,2014,2,73.6909223720431,TRUE
"11776","Archilochus colubris",9,9,2014,2,73.6909223720431,TRUE
"11777","Archilochus colubris",9,9,2014,3,4.81772576458752,FALSE
"11778","Archilochus colubris",9,9,2014,1,49.5101416250691,FALSE
"11779","Archilochus colubris",9,9,2014,2,73.6909223720431,TRUE
"11780","Archilochus colubris",9,9,2014,2,73.6909223720431,TRUE
"11781","Archilochus colubris",9,9,2014,2,73.6909223720431,TRUE
"11782","Archilochus colubris",9,8,2014,2,73.6909223720431,TRUE
"11783","Archilochus colubris",9,8,2014,2,73.6909223720431,TRUE
"11784","Archilochus colubris",9,8,2014,2,73.6909223720431,TRUE
"11785","Archilochus colubris",9,8,2014,2,73.6909223720431,TRUE
"11786","Archilochus colubris",9,8,2014,2,73.6909223720431,TRUE
"11787","Archilochus colubris",9,8,2014,3,4.81772576458752,FALSE
"11788","Archilochus colubris",9,9,2014,2,73.6909223720431,TRUE
"11789","Archilochus colubris",9,9,2014,3,4.81772576458752,FALSE
"11790","Archilochus colubris",9,8,2014,3,4.81772576458752,FALSE
"11791","Archilochus colubris",9,8,2014,3,4.81772576458752,FALSE
"11792","Archilochus colubris",9,9,2014,1,49.5101416250691,FALSE
"11793","Archilochus colubris",9,9,2014,3,4.81772576458752,FALSE
"11794","Archilochus colubris",9,7,2014,3,4.81772576458752,FALSE
"11795","Archilochus colubris",9,9,2014,2,73.6909223720431,TRUE
"11796","Archilochus colubris",9,8,2014,1,49.5101416250691,FALSE
"11797","Archilochus colubris",9,8,2014,3,4.81772576458752,FALSE
"11798","Archilochus colubris",9,9,2014,2,73.6909223720431,TRUE
"11799","Archilochus colubris",9,9,2014,1,49.5101416250691,FALSE
"11800","Archilochus colubris",9,9,2014,3,4.81772576458752,FALSE
"11801","Archilochus colubris",8,30,2014,2,35.3113239165395,FALSE
"11802","Archilochus colubris",9,9,2014,1,49.5101416250691,FALSE
"11803","Archilochus colubris",9,9,2014,2,73.6909223720431,TRUE
"11804","Archilochus colubris",9,9,2014,2,73.6909223720431,TRUE
"11805","Archilochus colubris",9,8,2014,1,49.5101416250691,FALSE
"11806","Archilochus colubris",9,8,2014,1,49.5101416250691,FALSE
"11807","Archilochus colubris",9,8,2014,3,4.81772576458752,FALSE
"11808","Archilochus colubris",9,8,2014,3,4.81772576458752,FALSE
"11809","Archilochus colubris",9,8,2014,2,73.6909223720431,TRUE
"11810","Archilochus colubris",9,9,2014,1,49.5101416250691,FALSE
"11811","Archilochus colubris",9,9,2014,2,73.6909223720431,TRUE
"11812","Archilochus colubris",9,9,2014,2,73.6909223720431,TRUE
"11813","Archilochus colubris",8,31,2014,1,97.3280016565695,FALSE
"11814","Archilochus colubris",9,9,2014,1,49.5101416250691,FALSE
"11815","Archilochus colubris",9,9,2014,2,73.6909223720431,TRUE
"11816","Archilochus colubris",9,9,2014,3,4.81772576458752,FALSE
"11817","Archilochus colubris",9,9,2014,3,4.81772576458752,FALSE
"11818","Archilochus colubris",9,11,2014,3,4.81772576458752,FALSE
"11819","Archilochus colubris",9,11,2014,1,49.5101416250691,FALSE
"11820","Archilochus colubris",9,10,2014,2,73.6909223720431,TRUE
"11821","Archilochus colubris",9,11,2014,2,73.6909223720431,TRUE
"11822","Archilochus colubris",9,9,2014,3,4.81772576458752,FALSE
"11823","Archilochus colubris",9,10,2014,2,73.6909223720431,TRUE
"11824","Archilochus colubris",9,10,2014,2,73.6909223720431,TRUE
"11825","Archilochus colubris",9,10,2014,2,73.6909223720431,TRUE
"11826","Archilochus colubris",9,11,2014,3,4.81772576458752,FALSE
"11827","Archilochus colubris",9,7,2014,3,4.81772576458752,FALSE
"11828","Archilochus colubris",9,11,2014,1,49.5101416250691,FALSE
"11829","Archilochus colubris",9,11,2014,3,4.81772576458752,FALSE
"11830","Archilochus colubris",9,11,2014,1,49.5101416250691,FALSE
"11831","Archilochus colubris",9,10,2014,3,4.81772576458752,FALSE
"11832","Archilochus colubris",9,10,2014,1,49.5101416250691,FALSE
"11833","Archilochus colubris",9,11,2014,1,49.5101416250691,FALSE
"11834","Archilochus colubris",9,11,2014,2,73.6909223720431,TRUE
"11835","Archilochus colubris",9,10,2014,2,73.6909223720431,TRUE
"11836","Archilochus colubris",9,11,2014,2,73.6909223720431,TRUE
"11837","Archilochus colubris",9,10,2014,2,73.6909223720431,TRUE
"11838","Archilochus colubris",9,10,2014,2,73.6909223720431,TRUE
"11839","Archilochus colubris",9,10,2014,3,4.81772576458752,FALSE
"11840","Archilochus colubris",9,9,2014,2,73.6909223720431,TRUE
"11841","Archilochus colubris",9,8,2014,2,73.6909223720431,TRUE
"11842","Archilochus colubris",9,10,2014,1,49.5101416250691,FALSE
"11843","Archilochus colubris",9,7,2014,2,73.6909223720431,TRUE
"11844","Archilochus colubris",9,5,2014,2,73.6909223720431,TRUE
"11845","Archilochus colubris",9,2,2014,2,73.6909223720431,TRUE
"11846","Archilochus colubris",9,3,2014,2,73.6909223720431,TRUE
"11847","Archilochus colubris",9,4,2014,2,73.6909223720431,TRUE
"11848","Archilochus colubris",9,10,2014,1,49.5101416250691,FALSE
"11849","Archilochus colubris",9,10,2014,2,73.6909223720431,TRUE
"11850","Archilochus colubris",9,10,2014,2,73.6909223720431,TRUE
"11851","Archilochus colubris",9,10,2014,3,4.81772576458752,FALSE
"11852","Archilochus colubris",9,10,2014,2,73.6909223720431,TRUE
"11853","Archilochus colubris",6,7,2014,2,90.0000766618177,TRUE
"11854","Archilochus colubris",5,5,2012,2,29.6293031657115,FALSE
"11855","Archilochus colubris",6,8,2014,1,54.1869236854836,FALSE
"11856","Archilochus colubris",6,8,2014,2,90.0000766618177,TRUE
"11857","Archilochus colubris",6,8,2014,3,1.07215787284076,FALSE
"11858","Archilochus colubris",6,8,2014,3,1.07215787284076,FALSE
"11859","Archilochus colubris",6,8,2014,2,90.0000766618177,TRUE
"11860","Archilochus colubris",6,8,2014,3,1.07215787284076,FALSE
"11861","Archilochus colubris",6,8,2014,2,90.0000766618177,TRUE
"11862","Archilochus colubris",6,7,2014,3,1.07215787284076,FALSE
"11863","Archilochus colubris",6,6,2014,2,90.0000766618177,TRUE
"11864","Archilochus colubris",6,7,2014,2,90.0000766618177,TRUE
"11865","Archilochus colubris",6,5,2014,2,90.0000766618177,TRUE
"11866","Archilochus colubris",6,7,2014,2,90.0000766618177,TRUE
"11867","Archilochus colubris",6,7,2014,2,90.0000766618177,TRUE
"11868","Archilochus colubris",6,5,2014,3,1.07215787284076,FALSE
"11869","Archilochus colubris",6,7,2014,2,90.0000766618177,TRUE
"11870","Archilochus colubris",6,8,2014,2,90.0000766618177,TRUE
"11871","Archilochus colubris",6,8,2014,3,1.07215787284076,FALSE
"11872","Archilochus colubris",6,8,2014,1,54.1869236854836,FALSE
"11873","Archilochus colubris",6,7,2014,2,90.0000766618177,TRUE
"11874","Archilochus colubris",6,7,2014,3,1.07215787284076,FALSE
"11875","Archilochus colubris",6,7,2014,2,90.0000766618177,TRUE
"11876","Archilochus colubris",6,8,2014,1,54.1869236854836,FALSE
"11877","Archilochus colubris",6,7,2014,2,90.0000766618177,TRUE
"11878","Archilochus colubris",6,8,2014,1,54.1869236854836,FALSE
"11879","Archilochus colubris",6,8,2014,3,1.07215787284076,FALSE
"11880","Archilochus colubris",6,8,2014,2,90.0000766618177,TRUE
"11881","Archilochus colubris",6,7,2014,2,90.0000766618177,TRUE
"11882","Archilochus colubris",6,8,2014,2,90.0000766618177,TRUE
"11883","Archilochus colubris",6,8,2014,2,90.0000766618177,TRUE
"11884","Archilochus colubris",6,8,2014,2,90.0000766618177,TRUE
"11885","Archilochus colubris",6,8,2014,2,90.0000766618177,TRUE
"11886","Archilochus colubris",6,8,2014,2,90.0000766618177,TRUE
"11887","Archilochus colubris",6,6,2014,2,90.0000766618177,TRUE
"11888","Archilochus colubris",6,8,2014,2,90.0000766618177,TRUE
"11889","Archilochus colubris",6,8,2014,2,90.0000766618177,TRUE
"11890","Archilochus colubris",6,7,2014,2,90.0000766618177,TRUE
"11891","Archilochus colubris",6,8,2014,1,54.1869236854836,FALSE
"11892","Archilochus colubris",6,1,2014,2,90.0000766618177,TRUE
"11893","Archilochus colubris",6,3,2014,2,90.0000766618177,TRUE
"11894","Archilochus colubris",6,8,2014,3,1.07215787284076,FALSE
"11895","Archilochus colubris",6,5,2014,2,90.0000766618177,TRUE
"11896","Archilochus colubris",6,7,2014,1,54.1869236854836,FALSE
"11897","Archilochus colubris",6,8,2014,1,54.1869236854836,FALSE
"11898","Archilochus colubris",6,8,2014,3,1.07215787284076,FALSE
"11899","Archilochus colubris",4,17,2009,1,44.7325983084738,FALSE
"11900","Archilochus colubris",6,7,2014,2,90.0000766618177,TRUE
"11901","Archilochus colubris",6,8,2014,3,1.07215787284076,FALSE
"11902","Archilochus colubris",6,8,2014,3,1.07215787284076,FALSE
"11903","Archilochus colubris",6,8,2014,3,1.07215787284076,FALSE
"11904","Archilochus colubris",6,8,2014,3,1.07215787284076,FALSE
"11905","Archilochus colubris",6,7,2014,2,90.0000766618177,TRUE
"11906","Archilochus colubris",6,7,2014,3,1.07215787284076,FALSE
"11907","Archilochus colubris",6,8,2014,1,54.1869236854836,FALSE
"11908","Archilochus colubris",6,8,2014,3,1.07215787284076,FALSE
"11909","Archilochus colubris",6,9,2014,2,90.0000766618177,TRUE
"11910","Archilochus colubris",6,1,2014,2,90.0000766618177,TRUE
"11911","Archilochus colubris",6,10,2014,1,54.1869236854836,FALSE
"11912","Archilochus colubris",6,4,2014,3,1.07215787284076,FALSE
"11913","Archilochus colubris",6,9,2014,1,54.1869236854836,FALSE
"11914","Archilochus colubris",6,9,2014,3,1.07215787284076,FALSE
"11915","Archilochus colubris",5,17,2014,3,53.7168586160988,FALSE
"11916","Archilochus colubris",6,10,2014,3,1.07215787284076,FALSE
"11917","Archilochus colubris",5,25,2014,3,53.7168586160988,FALSE
"11918","Archilochus colubris",6,10,2014,2,90.0000766618177,TRUE
"11919","Archilochus colubris",6,10,2014,3,1.07215787284076,FALSE
"11920","Archilochus colubris",6,10,2014,3,1.07215787284076,FALSE
"11921","Archilochus colubris",6,10,2014,2,90.0000766618177,TRUE
"11922","Archilochus colubris",6,10,2014,1,54.1869236854836,FALSE
"11923","Archilochus colubris",6,10,2014,3,1.07215787284076,FALSE
"11924","Archilochus colubris",6,10,2014,3,1.07215787284076,FALSE
"11925","Archilochus colubris",6,10,2014,3,1.07215787284076,FALSE
"11926","Archilochus colubris",6,10,2014,3,1.07215787284076,FALSE
"11927","Archilochus colubris",6,4,2014,2,90.0000766618177,TRUE
"11928","Archilochus colubris",6,6,2014,3,1.07215787284076,FALSE
"11929","Archilochus colubris",6,9,2014,2,90.0000766618177,TRUE
"11930","Archilochus colubris",6,9,2014,2,90.0000766618177,TRUE
"11931","Archilochus colubris",6,9,2014,3,1.07215787284076,FALSE
"11932","Archilochus colubris",6,8,2014,2,90.0000766618177,TRUE
"11933","Archilochus colubris",6,9,2014,2,90.0000766618177,TRUE
"11934","Archilochus colubris",6,9,2014,3,1.07215787284076,FALSE
"11935","Archilochus colubris",6,9,2014,3,1.07215787284076,FALSE
"11936","Archilochus colubris",6,9,2014,1,54.1869236854836,FALSE
"11937","Archilochus colubris",6,10,2014,3,1.07215787284076,FALSE
"11938","Archilochus colubris",6,10,2014,3,1.07215787284076,FALSE
"11939","Archilochus colubris",6,12,2014,3,1.07215787284076,FALSE
"11940","Archilochus colubris",6,12,2014,2,90.0000766618177,TRUE
"11941","Archilochus colubris",6,10,2014,1,54.1869236854836,FALSE
"11942","Archilochus colubris",6,11,2014,3,1.07215787284076,FALSE
"11943","Archilochus colubris",6,11,2014,2,90.0000766618177,TRUE
"11944","Archilochus colubris",6,8,2014,2,90.0000766618177,TRUE
"11945","Archilochus colubris",6,11,2014,2,90.0000766618177,TRUE
"11946","Archilochus colubris",6,11,2014,3,1.07215787284076,FALSE
"11947","Archilochus colubris",6,11,2014,3,1.07215787284076,FALSE
"11948","Archilochus colubris",6,11,2014,3,1.07215787284076,FALSE
"11949","Archilochus colubris",6,10,2014,3,1.07215787284076,FALSE
"11950","Archilochus colubris",5,28,2014,3,53.7168586160988,FALSE
"11951","Archilochus colubris",6,11,2014,3,1.07215787284076,FALSE
"11952","Archilochus colubris",6,11,2014,2,90.0000766618177,TRUE
"11953","Archilochus colubris",8,2,2012,1,37.2817979427055,TRUE
"11954","Archilochus colubris",6,11,2014,3,1.07215787284076,FALSE
"11955","Archilochus colubris",6,11,2014,1,54.1869236854836,FALSE
"11956","Archilochus colubris",6,11,2014,2,90.0000766618177,TRUE
"11957","Archilochus colubris",6,11,2014,2,90.0000766618177,TRUE
"11958","Archilochus colubris",6,12,2014,2,90.0000766618177,TRUE
"11959","Archilochus colubris",5,31,2014,3,53.7168586160988,FALSE
"11960","Archilochus colubris",6,12,2014,3,1.07215787284076,FALSE
"11961","Archilochus colubris",6,5,2014,2,90.0000766618177,TRUE
"11962","Archilochus colubris",6,12,2014,2,90.0000766618177,TRUE
"11963","Archilochus colubris",6,11,2014,3,1.07215787284076,FALSE
"11964","Archilochus colubris",6,9,2014,1,54.1869236854836,FALSE
"11965","Archilochus colubris",5,16,2014,3,53.7168586160988,FALSE
"11966","Archilochus colubris",5,17,2014,2,32.6604723464698,TRUE
"11967","Archilochus colubris",5,17,2014,2,32.6604723464698,TRUE
"11968","Archilochus colubris",9,21,2015,2,89.2624044092372,TRUE
"11969","Archilochus colubris",9,21,2015,1,82.3643279029056,FALSE
"11970","Archilochus colubris",9,22,2015,2,89.2624044092372,TRUE
"11971","Archilochus colubris",9,22,2015,1,82.3643279029056,FALSE
"11972","Archilochus colubris",9,21,2015,2,89.2624044092372,TRUE
"11973","Archilochus colubris",9,21,2015,1,82.3643279029056,FALSE
"11974","Archilochus colubris",9,22,2015,2,89.2624044092372,TRUE
"11975","Archilochus colubris",9,22,2015,2,89.2624044092372,TRUE
"11976","Archilochus colubris",9,1,2015,2,89.2624044092372,TRUE
"11977","Archilochus colubris",9,22,2015,2,89.2624044092372,TRUE
"11978","Archilochus colubris",8,31,2015,2,22.5248938426375,FALSE
"11979","Archilochus colubris",9,19,2015,1,82.3643279029056,FALSE
"11980","Archilochus colubris",9,22,2015,2,89.2624044092372,TRUE
"11981","Archilochus colubris",9,20,2015,3,61.7935659131035,TRUE
"11982","Archilochus colubris",9,21,2015,2,89.2624044092372,TRUE
"11983","Archilochus colubris",9,21,2015,2,89.2624044092372,TRUE
"11984","Archilochus colubris",9,20,2015,2,89.2624044092372,TRUE
"11985","Archilochus colubris",9,20,2015,2,89.2624044092372,TRUE
"11986","Archilochus colubris",9,19,2015,2,89.2624044092372,TRUE
"11987","Archilochus colubris",9,21,2015,2,89.2624044092372,TRUE
"11988","Archilochus colubris",9,20,2015,2,89.2624044092372,TRUE
"11989","Archilochus colubris",9,21,2015,2,89.2624044092372,TRUE
"11990","Archilochus colubris",9,21,2015,2,89.2624044092372,TRUE
"11991","Archilochus colubris",9,21,2015,2,89.2624044092372,TRUE
"11992","Archilochus colubris",8,29,2015,3,34.7465359838679,TRUE
"11993","Archilochus colubris",9,22,2015,2,89.2624044092372,TRUE
"11994","Archilochus colubris",9,22,2015,3,61.7935659131035,TRUE
"11995","Archilochus colubris",9,22,2015,2,89.2624044092372,TRUE
"11996","Archilochus colubris",9,22,2015,2,89.2624044092372,TRUE
"11997","Archilochus colubris",9,22,2015,2,89.2624044092372,TRUE
"11998","Archilochus colubris",9,22,2015,1,82.3643279029056,FALSE
"11999","Archilochus colubris",9,22,2015,2,89.2624044092372,TRUE
"12000","Archilochus colubris",9,22,2015,2,89.2624044092372,TRUE
"12001","Archilochus colubris",9,22,2015,2,89.2624044092372,TRUE
"12002","Archilochus colubris",9,21,2015,2,89.2624044092372,TRUE
"12003","Archilochus colubris",9,22,2015,2,89.2624044092372,TRUE
"12004","Archilochus colubris",9,19,2015,2,89.2624044092372,TRUE
"12005","Archilochus colubris",9,21,2015,3,61.7935659131035,TRUE
"12006","Archilochus colubris",9,21,2015,2,89.2624044092372,TRUE
"12007","Archilochus colubris",9,19,2015,3,61.7935659131035,TRUE
"12008","Archilochus colubris",9,21,2015,1,82.3643279029056,FALSE
"12009","Archilochus colubris",11,14,2010,1,68.5851707821712,FALSE
"12010","Archilochus colubris",9,22,2015,2,89.2624044092372,TRUE
"12011","Archilochus colubris",9,13,2015,3,61.7935659131035,TRUE
"12012","Archilochus colubris",9,23,2015,2,89.2624044092372,TRUE
"12013","Archilochus colubris",9,23,2015,1,82.3643279029056,FALSE
"12014","Archilochus colubris",9,22,2015,2,89.2624044092372,TRUE
"12015","Archilochus colubris",9,23,2015,2,89.2624044092372,TRUE
"12016","Archilochus colubris",9,23,2015,2,89.2624044092372,TRUE
"12017","Archilochus colubris",9,20,2015,2,89.2624044092372,TRUE
"12018","Archilochus colubris",9,22,2015,1,82.3643279029056,FALSE
"12019","Archilochus colubris",9,22,2015,2,89.2624044092372,TRUE
"12020","Archilochus colubris",9,12,2015,2,89.2624044092372,TRUE
"12021","Archilochus colubris",9,23,2015,1,82.3643279029056,FALSE
"12022","Archilochus colubris",9,23,2015,2,89.2624044092372,TRUE
"12023","Archilochus colubris",9,22,2015,2,89.2624044092372,TRUE
"12024","Archilochus colubris",9,22,2015,2,89.2624044092372,TRUE
"12025","Archilochus colubris",9,22,2015,1,82.3643279029056,FALSE
"12026","Archilochus colubris",9,22,2015,2,89.2624044092372,TRUE
"12027","Archilochus colubris",9,22,2015,2,89.2624044092372,TRUE
"12028","Archilochus colubris",9,22,2015,2,89.2624044092372,TRUE
"12029","Archilochus colubris",9,23,2015,1,82.3643279029056,FALSE
"12030","Archilochus colubris",9,23,2015,2,89.2624044092372,TRUE
"12031","Archilochus colubris",9,23,2015,1,82.3643279029056,FALSE
"12032","Archilochus colubris",9,23,2015,2,89.2624044092372,TRUE
"12033","Archilochus colubris",9,23,2015,2,89.2624044092372,TRUE
"12034","Archilochus colubris",9,22,2015,2,89.2624044092372,TRUE
"12035","Archilochus colubris",9,23,2015,2,89.2624044092372,TRUE
"12036","Archilochus colubris",9,22,2015,2,89.2624044092372,TRUE
"12037","Archilochus colubris",9,22,2015,3,61.7935659131035,TRUE
"12038","Archilochus colubris",9,23,2015,2,89.2624044092372,TRUE
"12039","Archilochus colubris",9,23,2015,2,89.2624044092372,TRUE
"12040","Archilochus colubris",9,23,2015,1,82.3643279029056,FALSE
"12041","Archilochus colubris",9,22,2015,2,89.2624044092372,TRUE
"12042","Archilochus colubris",9,23,2015,2,89.2624044092372,TRUE
"12043","Archilochus colubris",9,24,2015,1,82.3643279029056,FALSE
"12044","Archilochus colubris",9,24,2015,2,89.2624044092372,TRUE
"12045","Archilochus colubris",9,24,2015,2,89.2624044092372,TRUE
"12046","Archilochus colubris",9,18,2015,1,82.3643279029056,FALSE
"12047","Archilochus colubris",9,16,2015,1,82.3643279029056,FALSE
"12048","Archilochus colubris",9,17,2015,1,82.3643279029056,FALSE
"12049","Archilochus colubris",9,24,2015,1,82.3643279029056,FALSE
"12050","Archilochus colubris",9,24,2015,3,61.7935659131035,TRUE
"12051","Archilochus colubris",9,23,2015,2,89.2624044092372,TRUE
"12052","Archilochus colubris",9,23,2015,1,82.3643279029056,FALSE
"12053","Archilochus colubris",9,23,2015,1,82.3643279029056,FALSE
"12054","Archilochus colubris",9,24,2015,2,89.2624044092372,TRUE
"12055","Archilochus colubris",9,23,2015,2,89.2624044092372,TRUE
"12056","Archilochus colubris",9,24,2015,1,82.3643279029056,FALSE
"12057","Archilochus colubris",9,24,2015,2,89.2624044092372,TRUE
"12058","Archilochus colubris",9,24,2015,2,89.2624044092372,TRUE
"12059","Archilochus colubris",9,24,2015,1,82.3643279029056,FALSE
"12060","Archilochus colubris",9,14,2015,1,82.3643279029056,FALSE
"12061","Archilochus colubris",9,23,2015,2,89.2624044092372,TRUE
"12062","Archilochus colubris",9,23,2015,1,82.3643279029056,FALSE
"12063","Archilochus colubris",9,23,2015,3,61.7935659131035,TRUE
"12064","Archilochus colubris",9,24,2015,1,82.3643279029056,FALSE
"12065","Archilochus colubris",9,21,2015,1,82.3643279029056,FALSE
"12066","Archilochus colubris",9,20,2015,1,82.3643279029056,FALSE
"12067","Archilochus colubris",9,19,2015,1,82.3643279029056,FALSE
"12068","Archilochus colubris",9,21,2015,1,82.3643279029056,FALSE
