"X.1","species","month","day","year","box","X","pollen","total","propn","occurrence"
12548,"Archilochus colubris",10,6,2010,1,82,18,306,0.0588235294117647,1
12549,"Archilochus colubris",10,8,2010,1,82,18,306,0.0588235294117647,1
12550,"Archilochus colubris",12,24,2010,1,84,11,306,0.0359477124183007,0
12551,"Archilochus colubris",8,18,2010,3,426,17,244,0.069672131147541,1
12552,"Archilochus colubris",8,15,2010,3,426,17,244,0.069672131147541,1
12553,"Archilochus colubris",7,22,2010,2,252,5,186,0.0268817204301075,0
12554,"Archilochus colubris",11,7,2010,1,83,21,306,0.0686274509803922,1
12555,"Archilochus colubris",10,8,2010,1,82,18,306,0.0588235294117647,1
12556,"Archilochus colubris",10,25,2010,1,82,18,306,0.0588235294117647,1
12557,"Archilochus colubris",11,23,2010,1,83,21,306,0.0686274509803922,1
12558,"Archilochus colubris",11,24,2010,1,83,21,306,0.0686274509803922,1
12559,"Archilochus colubris",10,17,2010,1,82,18,306,0.0588235294117647,1
12560,"Archilochus colubris",9,6,2010,3,427,25,244,0.102459016393443,1
12561,"Archilochus colubris",11,20,2010,1,83,21,306,0.0686274509803922,1
12562,"Archilochus colubris",11,20,2010,1,83,21,306,0.0686274509803922,1
12563,"Archilochus colubris",8,9,2010,2,253,6,186,0.032258064516129,0
12564,"Archilochus colubris",9,4,2010,2,254,10,186,0.0537634408602151,1
12565,"Archilochus colubris",11,27,2010,1,83,21,306,0.0686274509803922,1
12566,"Archilochus colubris",9,22,2010,2,254,10,186,0.0537634408602151,1
12567,"Archilochus colubris",10,4,2010,1,82,18,306,0.0588235294117647,1
12568,"Archilochus colubris",12,3,2010,1,84,11,306,0.0359477124183007,0
12569,"Archilochus colubris",8,22,2010,2,253,6,186,0.032258064516129,0
12570,"Archilochus colubris",11,24,2010,1,83,21,306,0.0686274509803922,1
12571,"Archilochus colubris",9,2,2010,2,254,10,186,0.0537634408602151,1
12572,"Archilochus colubris",8,29,2010,1,80,14,306,0.0457516339869281,0
12573,"Archilochus colubris",10,23,2010,1,82,18,306,0.0588235294117647,1
12574,"Archilochus colubris",9,24,2010,1,81,23,306,0.0751633986928105,1
12575,"Archilochus colubris",10,17,2010,1,82,18,306,0.0588235294117647,1
12576,"Archilochus colubris",11,6,2010,1,83,21,306,0.0686274509803922,1
12577,"Archilochus colubris",9,25,2010,1,81,23,306,0.0751633986928105,1
12578,"Archilochus colubris",10,19,2010,1,82,18,306,0.0588235294117647,1
12579,"Archilochus colubris",6,8,2010,1,78,21,306,0.0686274509803922,1
12580,"Archilochus colubris",4,13,2010,1,76,82,306,0.26797385620915,1
12581,"Archilochus colubris",12,31,2010,1,84,11,306,0.0359477124183007,0
12582,"Archilochus colubris",9,8,2010,2,254,10,186,0.0537634408602151,1
12583,"Archilochus colubris",7,21,2010,1,79,12,306,0.0392156862745098,0
12584,"Archilochus colubris",12,28,2010,1,84,11,306,0.0359477124183007,0
12585,"Archilochus colubris",9,6,2010,2,254,10,186,0.0537634408602151,1
12586,"Archilochus colubris",9,26,2010,3,427,25,244,0.102459016393443,1
12587,"Archilochus colubris",8,15,2010,3,426,17,244,0.069672131147541,1
12588,"Archilochus colubris",5,26,2010,1,77,28,306,0.0915032679738562,1
12589,"Archilochus colubris",9,25,2010,1,81,23,306,0.0751633986928105,1
12590,"Archilochus colubris",10,25,2010,1,82,18,306,0.0588235294117647,1
12591,"Archilochus colubris",7,20,2010,1,79,12,306,0.0392156862745098,0
12592,"Archilochus colubris",11,26,2010,1,83,21,306,0.0686274509803922,1
12593,"Archilochus colubris",9,25,2010,2,254,10,186,0.0537634408602151,1
12594,"Archilochus colubris",8,9,2010,1,80,14,306,0.0457516339869281,0
12595,"Archilochus colubris",7,14,2010,1,79,12,306,0.0392156862745098,0
12596,"Archilochus colubris",9,6,2010,3,427,25,244,0.102459016393443,1
12597,"Archilochus colubris",10,31,2010,1,82,18,306,0.0588235294117647,1
12598,"Archilochus colubris",11,7,2010,1,83,21,306,0.0686274509803922,1
12599,"Archilochus colubris",9,11,2010,2,254,10,186,0.0537634408602151,1
12600,"Archilochus colubris",9,28,2010,1,81,23,306,0.0751633986928105,1
12601,"Archilochus colubris",10,11,2010,1,82,18,306,0.0588235294117647,1
12602,"Archilochus colubris",8,31,2010,1,80,14,306,0.0457516339869281,0
12603,"Archilochus colubris",9,2,2010,1,81,23,306,0.0751633986928105,1
12604,"Archilochus colubris",8,14,2010,2,253,6,186,0.032258064516129,0
12605,"Archilochus colubris",8,26,2010,3,426,17,244,0.069672131147541,1
12606,"Archilochus colubris",10,15,2010,1,82,18,306,0.0588235294117647,1
12607,"Archilochus colubris",9,27,2010,3,427,25,244,0.102459016393443,1
12608,"Archilochus colubris",11,8,2010,1,83,21,306,0.0686274509803922,1
12609,"Archilochus colubris",8,12,2010,2,253,6,186,0.032258064516129,0
12610,"Archilochus colubris",8,20,2010,2,253,6,186,0.032258064516129,0
12611,"Archilochus colubris",8,27,2010,2,253,6,186,0.032258064516129,0
12612,"Archilochus colubris",9,22,2010,2,254,10,186,0.0537634408602151,1
12613,"Archilochus colubris",8,19,2010,2,253,6,186,0.032258064516129,0
12614,"Archilochus colubris",9,19,2010,2,254,10,186,0.0537634408602151,1
12615,"Archilochus colubris",8,28,2010,3,426,17,244,0.069672131147541,1
12616,"Archilochus colubris",8,5,2010,3,426,17,244,0.069672131147541,1
12617,"Archilochus colubris",7,21,2010,2,252,5,186,0.0268817204301075,0
12618,"Archilochus colubris",7,28,2010,2,252,5,186,0.0268817204301075,0
12619,"Archilochus colubris",7,22,2010,2,252,5,186,0.0268817204301075,0
12620,"Archilochus colubris",9,20,2010,2,254,10,186,0.0537634408602151,1
12621,"Archilochus colubris",9,9,2010,3,427,25,244,0.102459016393443,1
12622,"Archilochus colubris",8,19,2010,2,253,6,186,0.032258064516129,0
12623,"Archilochus colubris",9,15,2010,2,254,10,186,0.0537634408602151,1
12624,"Archilochus colubris",8,11,2010,2,253,6,186,0.032258064516129,0
12625,"Archilochus colubris",10,6,2010,2,255,6,186,0.032258064516129,0
12626,"Archilochus colubris",9,12,2010,2,254,10,186,0.0537634408602151,1
12627,"Archilochus colubris",10,13,2010,2,255,6,186,0.032258064516129,0
12628,"Archilochus colubris",8,31,2010,3,426,17,244,0.069672131147541,1
12629,"Archilochus colubris",8,8,2010,3,426,17,244,0.069672131147541,1
12630,"Archilochus colubris",7,19,2010,3,425,27,244,0.110655737704918,1
12631,"Archilochus colubris",9,18,2010,2,254,10,186,0.0537634408602151,1
12632,"Archilochus colubris",10,6,2010,2,255,6,186,0.032258064516129,0
12633,"Archilochus colubris",8,7,2010,3,426,17,244,0.069672131147541,1
12634,"Archilochus colubris",9,1,2010,2,254,10,186,0.0537634408602151,1
12635,"Archilochus colubris",8,12,2010,3,426,17,244,0.069672131147541,1
12636,"Archilochus colubris",8,12,2010,3,426,17,244,0.069672131147541,1
12637,"Archilochus colubris",9,17,2010,2,254,10,186,0.0537634408602151,1
12638,"Archilochus colubris",9,18,2010,2,254,10,186,0.0537634408602151,1
12639,"Archilochus colubris",9,9,2010,2,254,10,186,0.0537634408602151,1
12640,"Archilochus colubris",9,8,2010,2,254,10,186,0.0537634408602151,1
12641,"Archilochus colubris",11,27,2010,1,83,21,306,0.0686274509803922,1
12642,"Archilochus colubris",9,6,2010,2,254,10,186,0.0537634408602151,1
12643,"Archilochus colubris",9,10,2010,3,427,25,244,0.102459016393443,1
12644,"Archilochus colubris",10,8,2010,1,82,18,306,0.0588235294117647,1
12645,"Archilochus colubris",9,21,2010,2,254,10,186,0.0537634408602151,1
12646,"Archilochus colubris",8,19,2010,1,80,14,306,0.0457516339869281,0
12647,"Archilochus colubris",9,11,2010,2,254,10,186,0.0537634408602151,1
12648,"Archilochus colubris",8,31,2010,3,426,17,244,0.069672131147541,1
12649,"Archilochus colubris",9,14,2010,2,254,10,186,0.0537634408602151,1
12650,"Archilochus colubris",9,8,2010,2,254,10,186,0.0537634408602151,1
12651,"Archilochus colubris",10,9,2010,1,82,18,306,0.0588235294117647,1
12652,"Archilochus colubris",5,5,2010,1,77,28,306,0.0915032679738562,1
12653,"Archilochus colubris",12,5,2010,1,84,11,306,0.0359477124183007,0
12654,"Archilochus colubris",12,25,2010,1,84,11,306,0.0359477124183007,0
12655,"Archilochus colubris",11,2,2010,1,83,21,306,0.0686274509803922,1
12656,"Archilochus colubris",5,7,2010,1,77,28,306,0.0915032679738562,1
12657,"Archilochus colubris",8,6,2010,1,80,14,306,0.0457516339869281,0
12658,"Archilochus colubris",9,17,2010,2,254,10,186,0.0537634408602151,1
12659,"Archilochus colubris",5,28,2010,1,77,28,306,0.0915032679738562,1
12660,"Archilochus colubris",8,7,2010,1,80,14,306,0.0457516339869281,0
12661,"Archilochus colubris",8,19,2010,1,80,14,306,0.0457516339869281,0
12662,"Archilochus colubris",8,12,2010,1,80,14,306,0.0457516339869281,0
12663,"Archilochus colubris",8,20,2010,1,80,14,306,0.0457516339869281,0
12664,"Archilochus colubris",6,22,2010,1,78,21,306,0.0686274509803922,1
12665,"Archilochus colubris",8,4,2010,1,80,14,306,0.0457516339869281,0
12666,"Archilochus colubris",10,16,2010,1,82,18,306,0.0588235294117647,1
12667,"Archilochus colubris",12,9,2010,1,84,11,306,0.0359477124183007,0
12668,"Archilochus colubris",12,9,2010,1,84,11,306,0.0359477124183007,0
12669,"Archilochus colubris",7,16,2010,1,79,12,306,0.0392156862745098,0
12670,"Archilochus colubris",8,3,2010,3,426,17,244,0.069672131147541,1
12671,"Archilochus colubris",9,29,2010,2,254,10,186,0.0537634408602151,1
12672,"Archilochus colubris",10,12,2010,1,82,18,306,0.0588235294117647,1
12673,"Archilochus colubris",11,25,2010,1,83,21,306,0.0686274509803922,1
12674,"Archilochus colubris",7,25,2010,2,252,5,186,0.0268817204301075,0
12675,"Archilochus colubris",9,20,2010,1,81,23,306,0.0751633986928105,1
12676,"Archilochus colubris",10,9,2010,1,82,18,306,0.0588235294117647,1
12677,"Archilochus colubris",10,5,2010,1,82,18,306,0.0588235294117647,1
12678,"Archilochus colubris",11,15,2010,1,83,21,306,0.0686274509803922,1
12679,"Archilochus colubris",9,24,2010,1,81,23,306,0.0751633986928105,1
12680,"Archilochus colubris",9,14,2010,1,81,23,306,0.0751633986928105,1
12681,"Archilochus colubris",9,15,2010,1,81,23,306,0.0751633986928105,1
12682,"Archilochus colubris",11,1,2010,1,83,21,306,0.0686274509803922,1
12683,"Archilochus colubris",7,22,2010,3,425,27,244,0.110655737704918,1
12684,"Archilochus colubris",12,6,2010,1,84,11,306,0.0359477124183007,0
12685,"Archilochus colubris",12,8,2010,1,84,11,306,0.0359477124183007,0
12686,"Archilochus colubris",12,31,2010,1,84,11,306,0.0359477124183007,0
12687,"Archilochus colubris",10,27,2010,1,82,18,306,0.0588235294117647,1
12688,"Archilochus colubris",10,29,2010,1,82,18,306,0.0588235294117647,1
12689,"Archilochus colubris",10,20,2010,1,82,18,306,0.0588235294117647,1
12690,"Archilochus colubris",11,7,2010,1,83,21,306,0.0686274509803922,1
12691,"Archilochus colubris",5,8,2010,2,250,22,186,0.118279569892473,1
12692,"Archilochus colubris",8,21,2010,1,80,14,306,0.0457516339869281,0
12693,"Archilochus colubris",12,19,2010,1,84,11,306,0.0359477124183007,0
12694,"Archilochus colubris",11,11,2010,1,83,21,306,0.0686274509803922,1
12695,"Archilochus colubris",3,23,2010,1,75,41,306,0.133986928104575,1
12696,"Archilochus colubris",8,27,2010,1,80,14,306,0.0457516339869281,0
12697,"Archilochus colubris",4,28,2010,1,76,82,306,0.26797385620915,1
12698,"Archilochus colubris",4,29,2010,1,76,82,306,0.26797385620915,1
12699,"Archilochus colubris",9,19,2010,1,81,23,306,0.0751633986928105,1
12700,"Archilochus colubris",11,10,2010,1,83,21,306,0.0686274509803922,1
12701,"Archilochus colubris",10,12,2010,2,255,6,186,0.032258064516129,0
12702,"Archilochus colubris",8,8,2010,3,426,17,244,0.069672131147541,1
12703,"Archilochus colubris",11,17,2010,1,83,21,306,0.0686274509803922,1
12704,"Archilochus colubris",11,23,2010,1,83,21,306,0.0686274509803922,1
12705,"Archilochus colubris",11,17,2010,1,83,21,306,0.0686274509803922,1
12706,"Archilochus colubris",11,20,2010,1,83,21,306,0.0686274509803922,1
12707,"Archilochus colubris",9,21,2010,2,254,10,186,0.0537634408602151,1
12708,"Archilochus colubris",10,1,2010,1,82,18,306,0.0588235294117647,1
12709,"Archilochus colubris",11,25,2010,1,83,21,306,0.0686274509803922,1
12710,"Archilochus colubris",11,27,2010,1,83,21,306,0.0686274509803922,1
12711,"Archilochus colubris",12,29,2010,1,84,11,306,0.0359477124183007,0
12712,"Archilochus colubris",10,31,2010,1,82,18,306,0.0588235294117647,1
12713,"Archilochus colubris",11,5,2010,1,83,21,306,0.0686274509803922,1
12714,"Archilochus colubris",9,22,2010,1,81,23,306,0.0751633986928105,1
12715,"Archilochus colubris",12,29,2010,1,84,11,306,0.0359477124183007,0
12716,"Archilochus colubris",9,15,2010,3,427,25,244,0.102459016393443,1
12717,"Archilochus colubris",9,18,2010,1,81,23,306,0.0751633986928105,1
12718,"Archilochus colubris",9,25,2010,1,81,23,306,0.0751633986928105,1
12719,"Archilochus colubris",8,20,2010,3,426,17,244,0.069672131147541,1
12720,"Archilochus colubris",10,1,2010,2,255,6,186,0.032258064516129,0
12721,"Archilochus colubris",12,31,2010,1,84,11,306,0.0359477124183007,0
12722,"Archilochus colubris",10,2,2010,1,82,18,306,0.0588235294117647,1
12723,"Archilochus colubris",11,3,2010,1,83,21,306,0.0686274509803922,1
12724,"Archilochus colubris",9,9,2010,1,81,23,306,0.0751633986928105,1
12725,"Archilochus colubris",12,26,2010,1,84,11,306,0.0359477124183007,0
12726,"Archilochus colubris",9,14,2010,3,427,25,244,0.102459016393443,1
12727,"Archilochus colubris",9,6,2010,2,254,10,186,0.0537634408602151,1
12728,"Archilochus colubris",11,21,2010,1,83,21,306,0.0686274509803922,1
12729,"Archilochus colubris",9,25,2010,1,81,23,306,0.0751633986928105,1
12730,"Archilochus colubris",12,14,2010,1,84,11,306,0.0359477124183007,0
12731,"Archilochus colubris",12,23,2010,1,84,11,306,0.0359477124183007,0
12732,"Archilochus colubris",9,7,2010,2,254,10,186,0.0537634408602151,1
12733,"Archilochus colubris",11,13,2010,1,83,21,306,0.0686274509803922,1
12734,"Archilochus colubris",7,31,2010,3,425,27,244,0.110655737704918,1
12735,"Archilochus colubris",9,4,2010,1,81,23,306,0.0751633986928105,1
12736,"Archilochus colubris",7,28,2010,2,252,5,186,0.0268817204301075,0
12737,"Archilochus colubris",8,28,2010,2,253,6,186,0.032258064516129,0
12738,"Archilochus colubris",8,15,2010,2,253,6,186,0.032258064516129,0
12739,"Archilochus colubris",8,29,2010,2,253,6,186,0.032258064516129,0
12740,"Archilochus colubris",12,4,2010,1,84,11,306,0.0359477124183007,0
12741,"Archilochus colubris",11,28,2010,1,83,21,306,0.0686274509803922,1
12742,"Archilochus colubris",8,21,2010,2,253,6,186,0.032258064516129,0
12743,"Archilochus colubris",9,18,2010,2,254,10,186,0.0537634408602151,1
12744,"Archilochus colubris",8,10,2010,2,253,6,186,0.032258064516129,0
12745,"Archilochus colubris",8,30,2010,3,426,17,244,0.069672131147541,1
12746,"Archilochus colubris",10,22,2010,1,82,18,306,0.0588235294117647,1
12747,"Archilochus colubris",8,19,2010,3,426,17,244,0.069672131147541,1
12748,"Archilochus colubris",9,11,2010,3,427,25,244,0.102459016393443,1
12749,"Archilochus colubris",7,21,2010,3,425,27,244,0.110655737704918,1
12750,"Archilochus colubris",9,15,2010,3,427,25,244,0.102459016393443,1
12751,"Archilochus colubris",7,31,2010,3,425,27,244,0.110655737704918,1
12752,"Archilochus colubris",8,22,2010,2,253,6,186,0.032258064516129,0
12753,"Archilochus colubris",9,17,2010,2,254,10,186,0.0537634408602151,1
12754,"Archilochus colubris",8,10,2010,2,253,6,186,0.032258064516129,0
12755,"Archilochus colubris",8,5,2010,3,426,17,244,0.069672131147541,1
12756,"Archilochus colubris",8,7,2010,3,426,17,244,0.069672131147541,1
12757,"Archilochus colubris",7,20,2010,3,425,27,244,0.110655737704918,1
12758,"Archilochus colubris",8,8,2010,3,426,17,244,0.069672131147541,1
12759,"Archilochus colubris",8,28,2010,3,426,17,244,0.069672131147541,1
12760,"Archilochus colubris",8,2,2010,2,253,6,186,0.032258064516129,0
12761,"Archilochus colubris",6,26,2010,3,424,65,244,0.266393442622951,1
12762,"Archilochus colubris",9,16,2010,3,427,25,244,0.102459016393443,1
12763,"Archilochus colubris",8,9,2010,1,80,14,306,0.0457516339869281,0
12764,"Archilochus colubris",8,27,2010,2,253,6,186,0.032258064516129,0
12765,"Archilochus colubris",9,18,2010,2,254,10,186,0.0537634408602151,1
12766,"Archilochus colubris",8,25,2010,3,426,17,244,0.069672131147541,1
12767,"Archilochus colubris",11,20,2010,1,83,21,306,0.0686274509803922,1
12768,"Archilochus colubris",12,1,2010,1,84,11,306,0.0359477124183007,0
12769,"Archilochus colubris",12,6,2010,1,84,11,306,0.0359477124183007,0
12770,"Archilochus colubris",8,22,2010,2,253,6,186,0.032258064516129,0
12771,"Archilochus colubris",5,15,2010,3,423,9,244,0.0368852459016393,0
12772,"Archilochus colubris",8,2,2010,2,253,6,186,0.032258064516129,0
12773,"Archilochus colubris",8,31,2010,2,253,6,186,0.032258064516129,0
12774,"Archilochus colubris",8,29,2010,2,253,6,186,0.032258064516129,0
12775,"Archilochus colubris",7,30,2010,2,252,5,186,0.0268817204301075,0
12776,"Archilochus colubris",8,30,2010,3,426,17,244,0.069672131147541,1
12777,"Archilochus colubris",7,26,2010,3,425,27,244,0.110655737704918,1
12778,"Archilochus colubris",9,28,2010,1,81,23,306,0.0751633986928105,1
12779,"Archilochus colubris",10,1,2010,2,255,6,186,0.032258064516129,0
12780,"Archilochus colubris",8,26,2010,3,426,17,244,0.069672131147541,1
12781,"Archilochus colubris",3,9,2010,1,75,41,306,0.133986928104575,1
12782,"Archilochus colubris",9,24,2010,1,81,23,306,0.0751633986928105,1
12783,"Archilochus colubris",8,15,2010,2,253,6,186,0.032258064516129,0
12784,"Archilochus colubris",7,29,2010,3,425,27,244,0.110655737704918,1
12785,"Archilochus colubris",8,2,2010,3,426,17,244,0.069672131147541,1
12786,"Archilochus colubris",8,24,2010,3,426,17,244,0.069672131147541,1
12787,"Archilochus colubris",11,1,2010,1,83,21,306,0.0686274509803922,1
12788,"Archilochus colubris",8,26,2010,1,80,14,306,0.0457516339869281,0
12789,"Archilochus colubris",9,11,2010,3,427,25,244,0.102459016393443,1
12790,"Archilochus colubris",11,6,2010,1,83,21,306,0.0686274509803922,1
12791,"Archilochus colubris",8,2,2010,3,426,17,244,0.069672131147541,1
12792,"Archilochus colubris",9,11,2010,3,427,25,244,0.102459016393443,1
12793,"Archilochus colubris",6,13,2010,2,251,6,186,0.032258064516129,0
12794,"Archilochus colubris",10,6,2010,1,82,18,306,0.0588235294117647,1
12795,"Archilochus colubris",8,29,2010,3,426,17,244,0.069672131147541,1
12796,"Archilochus colubris",8,11,2010,2,253,6,186,0.032258064516129,0
12797,"Archilochus colubris",8,5,2010,3,426,17,244,0.069672131147541,1
12798,"Archilochus colubris",8,9,2010,3,426,17,244,0.069672131147541,1
12799,"Archilochus colubris",10,3,2010,2,255,6,186,0.032258064516129,0
12800,"Archilochus colubris",9,15,2010,1,81,23,306,0.0751633986928105,1
12801,"Archilochus colubris",11,22,2010,1,83,21,306,0.0686274509803922,1
12802,"Archilochus colubris",7,28,2010,3,425,27,244,0.110655737704918,1
12803,"Archilochus colubris",8,3,2010,1,80,14,306,0.0457516339869281,0
12804,"Archilochus colubris",9,28,2010,1,81,23,306,0.0751633986928105,1
12805,"Archilochus colubris",8,29,2010,1,80,14,306,0.0457516339869281,0
12806,"Archilochus colubris",8,18,2010,2,253,6,186,0.032258064516129,0
12807,"Archilochus colubris",9,13,2010,2,254,10,186,0.0537634408602151,1
12808,"Archilochus colubris",10,13,2010,1,82,18,306,0.0588235294117647,1
12809,"Archilochus colubris",5,30,2010,2,250,22,186,0.118279569892473,1
12810,"Archilochus colubris",7,18,2010,2,252,5,186,0.0268817204301075,0
12811,"Archilochus colubris",11,21,2010,1,83,21,306,0.0686274509803922,1
12812,"Archilochus colubris",9,17,2010,3,427,25,244,0.102459016393443,1
12813,"Archilochus colubris",8,8,2010,1,80,14,306,0.0457516339869281,0
12814,"Archilochus colubris",11,21,2010,1,83,21,306,0.0686274509803922,1
12815,"Archilochus colubris",8,28,2010,2,253,6,186,0.032258064516129,0
12816,"Archilochus colubris",8,22,2010,3,426,17,244,0.069672131147541,1
12817,"Archilochus colubris",8,25,2010,3,426,17,244,0.069672131147541,1
12818,"Archilochus colubris",12,22,2010,1,84,11,306,0.0359477124183007,0
12819,"Archilochus colubris",10,10,2010,1,82,18,306,0.0588235294117647,1
12820,"Archilochus colubris",12,12,2010,1,84,11,306,0.0359477124183007,0
12821,"Archilochus colubris",6,25,2010,1,78,21,306,0.0686274509803922,1
12822,"Archilochus colubris",8,7,2010,3,426,17,244,0.069672131147541,1
12823,"Archilochus colubris",10,18,2010,1,82,18,306,0.0588235294117647,1
12824,"Archilochus colubris",8,30,2010,3,426,17,244,0.069672131147541,1
12825,"Archilochus colubris",6,16,2010,1,78,21,306,0.0686274509803922,1
12826,"Archilochus colubris",7,2,2010,1,79,12,306,0.0392156862745098,0
12827,"Archilochus colubris",12,20,2010,1,84,11,306,0.0359477124183007,0
12828,"Archilochus colubris",7,24,2010,2,252,5,186,0.0268817204301075,0
12829,"Archilochus colubris",7,27,2010,3,425,27,244,0.110655737704918,1
12830,"Archilochus colubris",6,24,2010,1,78,21,306,0.0686274509803922,1
12831,"Archilochus colubris",7,10,2010,1,79,12,306,0.0392156862745098,0
12832,"Archilochus colubris",12,15,2010,1,84,11,306,0.0359477124183007,0
12833,"Archilochus colubris",7,23,2010,1,79,12,306,0.0392156862745098,0
12834,"Archilochus colubris",9,3,2010,2,254,10,186,0.0537634408602151,1
12835,"Archilochus colubris",11,16,2010,1,83,21,306,0.0686274509803922,1
12836,"Archilochus colubris",7,27,2010,1,79,12,306,0.0392156862745098,0
12837,"Archilochus colubris",9,28,2010,2,254,10,186,0.0537634408602151,1
12838,"Archilochus colubris",7,30,2010,1,79,12,306,0.0392156862745098,0
12839,"Archilochus colubris",12,18,2010,1,84,11,306,0.0359477124183007,0
12840,"Archilochus colubris",8,1,2010,2,253,6,186,0.032258064516129,0
12841,"Archilochus colubris",10,13,2010,1,82,18,306,0.0588235294117647,1
12842,"Archilochus colubris",8,28,2010,3,426,17,244,0.069672131147541,1
12843,"Archilochus colubris",7,31,2010,2,252,5,186,0.0268817204301075,0
12844,"Archilochus colubris",4,6,2010,1,76,82,306,0.26797385620915,1
12845,"Archilochus colubris",4,14,2010,1,76,82,306,0.26797385620915,1
12846,"Archilochus colubris",4,27,2010,1,76,82,306,0.26797385620915,1
12847,"Archilochus colubris",7,23,2010,1,79,12,306,0.0392156862745098,0
12848,"Archilochus colubris",7,10,2010,3,425,27,244,0.110655737704918,1
12849,"Archilochus colubris",9,4,2010,3,427,25,244,0.102459016393443,1
12850,"Archilochus colubris",9,7,2010,3,427,25,244,0.102459016393443,1
12851,"Archilochus colubris",5,1,2010,2,250,22,186,0.118279569892473,1
12852,"Archilochus colubris",9,4,2010,3,427,25,244,0.102459016393443,1
12853,"Archilochus colubris",8,28,2010,3,426,17,244,0.069672131147541,1
12854,"Archilochus colubris",11,3,2010,1,83,21,306,0.0686274509803922,1
12855,"Archilochus colubris",7,29,2010,2,252,5,186,0.0268817204301075,0
12856,"Archilochus colubris",7,23,2010,3,425,27,244,0.110655737704918,1
12857,"Archilochus colubris",12,5,2010,1,84,11,306,0.0359477124183007,0
12858,"Archilochus colubris",12,22,2010,1,84,11,306,0.0359477124183007,0
12859,"Archilochus colubris",10,9,2010,1,82,18,306,0.0588235294117647,1
12860,"Archilochus colubris",10,21,2010,1,82,18,306,0.0588235294117647,1
12861,"Archilochus colubris",1,24,2010,1,73,13,306,0.042483660130719,0
12862,"Archilochus colubris",8,22,2010,1,80,14,306,0.0457516339869281,0
12863,"Archilochus colubris",9,18,2010,1,81,23,306,0.0751633986928105,1
12864,"Archilochus colubris",8,15,2010,1,80,14,306,0.0457516339869281,0
12865,"Archilochus colubris",11,3,2010,1,83,21,306,0.0686274509803922,1
12866,"Archilochus colubris",11,6,2010,1,83,21,306,0.0686274509803922,1
12867,"Archilochus colubris",11,17,2010,1,83,21,306,0.0686274509803922,1
12868,"Archilochus colubris",9,6,2010,2,254,10,186,0.0537634408602151,1
12869,"Archilochus colubris",9,12,2010,1,81,23,306,0.0751633986928105,1
12870,"Archilochus colubris",12,28,2010,1,84,11,306,0.0359477124183007,0
12871,"Archilochus colubris",12,27,2010,1,84,11,306,0.0359477124183007,0
12872,"Archilochus colubris",10,6,2010,1,82,18,306,0.0588235294117647,1
12873,"Archilochus colubris",9,12,2010,2,254,10,186,0.0537634408602151,1
12874,"Archilochus colubris",12,22,2010,1,84,11,306,0.0359477124183007,0
12875,"Archilochus colubris",7,23,2010,1,79,12,306,0.0392156862745098,0
12876,"Archilochus colubris",11,5,2010,1,83,21,306,0.0686274509803922,1
12877,"Archilochus colubris",9,15,2010,1,81,23,306,0.0751633986928105,1
12878,"Archilochus colubris",11,29,2010,1,83,21,306,0.0686274509803922,1
12879,"Archilochus colubris",6,15,2010,2,251,6,186,0.032258064516129,0
12880,"Archilochus colubris",8,1,2010,2,253,6,186,0.032258064516129,0
12881,"Archilochus colubris",4,9,2010,1,76,82,306,0.26797385620915,1
12882,"Archilochus colubris",6,27,2010,1,78,21,306,0.0686274509803922,1
12883,"Archilochus colubris",12,14,2010,1,84,11,306,0.0359477124183007,0
12884,"Archilochus colubris",12,14,2010,1,84,11,306,0.0359477124183007,0
12885,"Archilochus colubris",9,4,2010,3,427,25,244,0.102459016393443,1
12886,"Archilochus colubris",7,17,2010,3,425,27,244,0.110655737704918,1
12887,"Archilochus colubris",10,25,2010,1,82,18,306,0.0588235294117647,1
12888,"Archilochus colubris",9,3,2010,3,427,25,244,0.102459016393443,1
12889,"Archilochus colubris",8,24,2010,3,426,17,244,0.069672131147541,1
12890,"Archilochus colubris",9,3,2010,3,427,25,244,0.102459016393443,1
12891,"Archilochus colubris",7,27,2010,3,425,27,244,0.110655737704918,1
12892,"Archilochus colubris",9,25,2010,1,81,23,306,0.0751633986928105,1
12893,"Archilochus colubris",9,29,2010,1,81,23,306,0.0751633986928105,1
12894,"Archilochus colubris",9,23,2010,1,81,23,306,0.0751633986928105,1
12895,"Archilochus colubris",7,27,2010,3,425,27,244,0.110655737704918,1
12896,"Archilochus colubris",7,28,2010,2,252,5,186,0.0268817204301075,0
12897,"Archilochus colubris",8,22,2010,3,426,17,244,0.069672131147541,1
12898,"Archilochus colubris",7,30,2010,3,425,27,244,0.110655737704918,1
12899,"Archilochus colubris",9,19,2010,1,81,23,306,0.0751633986928105,1
12900,"Archilochus colubris",8,27,2010,1,80,14,306,0.0457516339869281,0
12901,"Archilochus colubris",9,19,2010,3,427,25,244,0.102459016393443,1
12902,"Archilochus colubris",7,24,2010,2,252,5,186,0.0268817204301075,0
12903,"Archilochus colubris",8,15,2010,3,426,17,244,0.069672131147541,1
12904,"Archilochus colubris",8,14,2010,2,253,6,186,0.032258064516129,0
12905,"Archilochus colubris",8,14,2010,3,426,17,244,0.069672131147541,1
12906,"Archilochus colubris",8,2,2010,2,253,6,186,0.032258064516129,0
12907,"Archilochus colubris",8,17,2010,2,253,6,186,0.032258064516129,0
12908,"Archilochus colubris",8,16,2010,3,426,17,244,0.069672131147541,1
